Crime ID,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
5028730bffeb8ce2a60c6f7ce43a86a32c293efcd0033e0ae71ca22350892d3a,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
cfdf353c0e6e96579d23ccdf7c6bcd27bf6a49e5e74ddaa56f4c54364a575eac,2024-05,-0.086019,51.513631,On or near Finch Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
d021cac0de5a6ebe3de37fe1af2ccf35671eb38f9f6d1882661478d00677a80a,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
6d2ab9997bb84bf0bb9f5706046b535d6ad15205ac6a9b815bf29f1565b3713f,2024-05,-0.104276,51.513712,On or near A201,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
0efae19c98855ab4a353edc529de22ce88617e500a7947cf90d8d3fe18470f09,2024-05,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
e69d1104fa6f51b15ecbfed50e66f2d9b1694869cabf063204cf81c711551fc5,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
6864327651cf2a5670fbd055b01bb9a4c01624972e8c28e071f5c234d04a7acb,2024-05,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Shoplifting,Further investigation is not in the public interest
638410c00486009d38487cd0b0dc063ae97a37f2d980d7e869fcbfe57778d695,2024-05,-0.091947,51.513188,On or near Pancras Lane,E01032739,City of London 001F,Shoplifting,Status update unavailable
c0c3efa1d932fde95c154e4bbaa3ce0a8c2b7e26cfa335a321a363598378da59,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Status update unavailable
72c86dc468cef5c431e6dedf28af1558e8ea3a379390b81e9f19a59d22a9a8d7,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
b76ca6f0eb371daddc4ac59d6829e9334d52f234606021d91ab04c1a4a648975,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
cfac528927bab1eb8d135fbc027a63d6d0d8af54147c7c8d44828ce885d1c4e8,2024-05,-0.088785,51.517102,On or near Moorgate,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
06e48e73b149317db2d3e8c5de28619955548b1d27258c87fc6d10f869b56b5a,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
d3c4dddf9af9dc2ec4adb1a6615311688817aac256a62a46ce2b02691122ff61,2024-05,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
5d8768d4c7452b86e05e9aad9a946c456117feea0f566c07f41b4223ba6aa8eb,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
8b74ecd0572565ff5dc81c7276cf33175e14d83c81955f8f3f980d7213cc9575,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
8bed35859803214b3087d5864d026788c6922bfa5b236570908cdb94e22d1470,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
1889dd599d07b03aba478e8b636de232ef84310d333ae745e7a56de8a5b622e8,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
7c485a95bb15c9ccd81d72fd046c4a2a6c7cc11e5e7ecf968523c9c0f0326ee2,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Court result unavailable
688c74e8f3a4a6018b49fb27da74d5d023322dd960b5bcc00a60d9620f48dbbf,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Status update unavailable
1dba0eda00ee48668c4c1b9a2b924966820d05abb792c53b08bd1ecb2055a71f,2024-05,-0.079127,51.509607,On or near Byward Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
58638757bd18b480b1d3e04dff74b8fd51ce5ee7f84a2340d5722d9f299b7f41,2024-05,-0.091947,51.513188,On or near Pancras Lane,E01032739,City of London 001F,Shoplifting,Status update unavailable
138d7d7681e73b4c9d5f72c137a9fc254499f7a50f971a3cf029f2aaf3755449,2024-05,-0.078278,51.513666,On or near Mitre Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
c53923ab9c859b7cf5287dd2df90568892861dfba106bd572e76657d72f20abc,2024-05,-0.079521,51.511196,On or near New London Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
2d40a7c2b4ec62721465ffed7ea71fa7b491ab793d6f2a679657c93a0eabab81,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
5a6c842dc9682941ae9c4113f8158c3d7d2d88d483f81f55322fc1c598b898ef,2024-05,-0.083349,51.51483,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
7322ea74a770880305f8829b15aee64ae8114605310db5e07304c5f2eaf8ec22,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
0add4092703fe668ac28167b1495b68934b92f86ff6f1c9776f364b061412e58,2024-05,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
7b22766bc2ff98c461186422ab35b3cd1935a0b8c9d625f96972f019e766fa05,2024-05,-0.091947,51.513188,On or near Pancras Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
2e07dfa238b49c9c0999699c0ab4e32fbf674009ec5c590505465f822bd3272e,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
fb136a171210fc87e60f30da8bb0650a5fb4dd9836f57dcc4626710e539e803c,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
4154d04e406ebe732380eeb987f39e18e04ece2eed998b968b4827196266f3bf,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Status update unavailable
c840a99b1023ea00c19c46cc5a15bfe6b1033d63d6c6086bf755a6987677fe51,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
87fd0935bad18920cce12635d3c1d5233fbad577bb2300b6d5aece62bc396b64,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
93f7d470d0534de26cbb1d8a02be1ecef03d30c65542f56bb1349183e24eb3be,2024-05,-0.085089,51.512105,On or near Gracechurch Street,E01032739,City of London 001F,Shoplifting,Offender given a caution
fbb7abe9635140992137ab3b2ca9eaff39c458b75d3e8352c4e2529805644409,2024-05,-0.086019,51.513631,On or near Finch Lane,E01032739,City of London 001F,Shoplifting,Court result unavailable
de72267233ecdd501093c6a7acdf1a58f59173aaae391ae5696d5acf413b65d5,2024-05,-0.087772,51.510665,On or near Martin Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
78badacca439fcf35cd5b8e40351f56c2f058be45e747dbfd676adc270f8cca9,2024-05,-0.089808,51.517461,On or near London Wall,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
910d78f127c7a2bdecdd04d6963dc41728752c24112bd0a1c0992dee3e856224,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
e63bbde9e335187ce542ffdf84f7544af8ada9c39c6f3f5b79e4aad638858ab0,2024-05,-0.082993,51.51636,On or near Wormwood Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
cc6a17268d4372c970995de31b32737a423b84c3b243cef03f033583583758d3,2024-05,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
0f1f2e8157c7af85bf46d0438244ac6aaa242c9a13c9e3cb9a8d57836cd75b1f,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
73d10dd027d3f74a33de1d8d4a20e714a9272d365c5d587c878dd6590ae2ac9e,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
8f0b7044671ce7ea927548a7b4b571e9da62be98421a71f085988efce10395fa,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Status update unavailable
95a24b95082a7b1a545bfc170ef879abc65190257782556507c30204b08cc25c,2024-05,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
bf3b5f5211547400f68c5648e79b91e72974fd8e43a2a8a9d1c63de6689cea67,2024-05,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
15749a176fd4413a65503c5406657ad8c2d4acfa03865aaf3a7c4b4b84c4315c,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
8552455afbb2e44972b83fbfdb5637b4c834d8eee431fa93c46005ab6c2d79ab,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
7ec7b990b2872e2015b50b4e6f2f9e4f1a89d63ee91e039f7716618c5b1bb78e,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
576c3554a002e80723b5b1cebb98c27a0aaae6b478e8e1bd1eaa3dbc5c838031,2024-05,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Shoplifting,Status update unavailable
41f245338f804e7fe5c940d7611ebc8db897f6832ef41bf8bead76b29b018365,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Status update unavailable
a83944fc2c0a1edb4ec45335a837b59963da4fb84af68d425de8a4f405ef57f3,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
0d3d019ae5c33ea16e9858c425e3f4ad815f6bca68b06c6c1f4a9e2a2ae8ffcf,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
5494f965ce5daecb0e2f447bb864dfa659f58b3e0457ab1071cdf112cb1008c7,2024-05,-0.088903,51.510836,On or near Laurence Pountney Hill,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
c114005d94f88e5658716c2d080f22de0267f5d173172eb5ec5a473774d1abf4,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
347a7150e58e7980c35e5b5b90ef97cd1cf47f6c64b241edd5c509a0a5f9a2b1,2024-05,-0.084836,51.511939,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
627640d76911f99bbe405182eb50508ffeff7166a3673453cc2294eec6871d40,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Status update unavailable
5f6a4e7a44b77b24ba5e7be643240039c6594dbff4be5010c26e7fe8b1e01909,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Status update unavailable
bc618d2d8b322cb989d54f35ad1aca7311418331572b4f0cebeb8b3fa2d821a4,2024-05,-0.084836,51.511939,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
7213cde5cf7d737130ab4a93ed30e412a4b9943b7fae947f8620f346f8c3acc3,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Status update unavailable
7c5d3cda32d463ef8754d1fc39c72e537df00103e5cd8ec9b28eb370053a9147,2024-05,-0.082993,51.51636,On or near Wormwood Street,E01032739,City of London 001F,Shoplifting,Status update unavailable
b6af117f9780de278e64de97bb3863fa3b47ae69e65f09cdf2beeef90ba1e703,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
5ea3a2df40240f9b96d8394211e3b5516bc1828bc4ed8c21ce5814add4be6938,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
5bc34fffad1bec84b3b0e8fefae1b37e3cc42e4dc4d9a315801c8d496f893e6a,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
31fce4cb4d632e2c725c97e645c69d8a268df7d188f145ad7dc8ba038e644312,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
5eb89e3613fd94ba6ef9e3fd15d2081f17881eb6c9f1d04d1f540f3518e55207,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
b18d88ad3cbe815b8531ba87d58d54a1bfaf666f9e2f858f3e024896db243a0d,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
98dc3ad558022e38daae2b4eb0963363658c11afc1c2b19e352002b67310ac64,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
a0c6d51e0d6570c07bfad065655fa9f175defed7382101a44d9c0f3c98954458,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Court result unavailable
51e5141b90ec734064d05230ff01d634fe494ea9ed73e635f26d75c9deda433a,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
629eb9ebc063156151df6ae68d0aec34d5ca3369bb2551f104f327ae73de1e90,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Court result unavailable
afab8f4777d2bbb15df337c7981bfdf89549c2ba930384fea489c846a236efbc,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
d93241fd864fe0b35af6fe5bd8efe3c4b9e0da7d0df9139d11c1b23b198e4d1a,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Court result unavailable
4a5ca5d5f53c6b42779b25682e7ce4bc2ab984781debd1393bbfb3c3fbaa1554,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Status update unavailable
9396576639f70b3e93e4ad40b667a8a68b816bce04a6023f990fb384896a89e2,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
a7ee3b9917c51cd171fd1872734c48607000a02d0ff828adcc125098e495c440,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Status update unavailable
9fd9e6cb52bafa33c7621725c25388edad1b4093c4a8bce0c0d7a95a8ac1a74c,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Local resolution
8400ee925f8840f9f7fb3b071da1731b68a5613ac46bb7d26f66c4b0165390f5,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
769e2d1d23830ef3bf6d7463a9193754bda7d2614e214b6c6c1ed1d701a39e7b,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
b78d770afce5244ecbc897e0fe4082c0bb4947cfd985321431eff73a74dc4c09,2024-05,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Shoplifting,Status update unavailable
39f32974aa5f74c12698e2147d81dae0742c03e0d91f6fbd818d15b9489f145d,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
8708be3ab6ba20f49b7b0622223b9789c48e5edd90eaeb8700acb5a78fde0541,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
6db1bb794d022422e5ed73d729affbe29473e8635f9ccd49e028a315db315467,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
19a52a4f723eb5f4d40293b5ebab0930b5c401da6d076a3af4cd5cd03ca03b88,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
3e90afce875024741bf5469aad3889c26c8617a6355067e64e328ae4f7b28217,2024-05,-0.078278,51.513666,On or near Mitre Street,E01032739,City of London 001F,Shoplifting,Status update unavailable
5a07edcf019949a92a51fd83688d976a4303fae7278ae26109f1e69eb34abeaa,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
4a9225bb36c965fbce385d0e044d5854a7325ccb9244f296698419f295a727ce,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
77cd9bbfb6473bdf87ab2243a2a5796b43026bfffb2b9ed1fc459cae728b5e02,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
af71dbf5228560cb7ee0364dfde97f3f07cac2d80002d140c84cd9dfcc2bb01f,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
90184becb963c3bc27d15f570a3b83f9d428802aa9a99541b2b8b9fbabac6c46,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Status update unavailable
9829b1b7d9b8e20662b0ed4459a4b744d09d8a2b5ea0ec2cb6a4148903000d6e,2024-05,-0.089822,51.516103,On or near Coleman Street,E01032739,City of London 001F,Shoplifting,Status update unavailable
8520d9d7c478ec47d9a39d042f84b19833b7a9f68fead9b4176dd6484bcde2ac,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Offender given a caution
accd7adb010775da8eea9b1c37e9af59a4f33dfd4002a2488bc6cfa4e47a0706,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
aada4580143dd0bf861a7058df7357b9bf13509504ffcb6e59b93379285e2ac6,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
46b289662bfb7fb1de9caec6fcdc59b89603f79e6b42b74f8f9e5ede0793656a,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
0923ef96f95679cbcab3ea1ff12181fb7741d2140aa09116a4d675fd0bda4eb0,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Status update unavailable
b512d3423c563acdfbe8c1377bd168c831e74a9c952b9235139d79e493ed3c08,2024-05,-0.079883,51.517326,On or near New Street,E01032739,City of London 001F,Shoplifting,Local resolution
1a765c2c3cfcd5d96d51eeefec7d3641b4d5dbfff879ea998086320049688598,2024-05,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Status update unavailable
26086a96fe9814a5273d3c9daaf6d4ae11d3098bc0ec0e2c2833a04685c3a2e2,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
6cb06290e654f5aaf7ec34eacefe5e2eeb6a5a6a29bbb7b1765f842774fd12cf,2024-05,-0.081643,51.51007,On or near Great Tower Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
9849b8f23a087f7ed8f0014759112fb9291fdcde890344bb889fc27e2bf4932b,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
080bb4a09e4d85116a230a8b50b328c904bfd7cf2ae86c3fb283f0171478bb92,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
b41d602f60986038612c5048f1fcc83b0da74e5aa4a9afcc8986a4b6a856b78d,2024-05,-0.077804,51.518083,On or near Sandy'S Row,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
e49b7b2598c8e08213cc89c89e2d41db40207d4de1648e294b9bcbaeff5e46bd,2024-05,-0.078278,51.513666,On or near Mitre Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
9607e4a56ce6e6e192d54d24b2db8cd78965a411b079a33e51535a69d0686dc4,2024-05,-0.100201,51.513286,On or near Dean'S Court,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
ff54d2a1486909f1cf251912abc82ada1ffcd7d79ea16d664dac3ff411e78cf6,2024-05,-0.079138,51.508312,On or near Lower Thames Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
4ccae639e47c84bc821821eb5c95285ee9c867bdc8e1e3c793f901c60af74403,2024-05,-0.091947,51.513188,On or near Pancras Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
e87f72c3dfa24e03fe2c3aa7e57e7fdeff76109c0ae6754e7f3240adeff5accc,2024-05,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
8b68f8731781a36cc99d32b1e5570051d91990a192eeec4df563ddcfb869cce0,2024-05,-0.080769,51.520236,On or near Further/Higher Educational Building,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
ca83e285d7e36ecbecb6131058d45cda2eebd6232db85a26b3f104815c843506,2024-05,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
b78b76dfcd70c306d3c9f49bf7491e85a2d9774c11bfc57cff8536d45f967ef6,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
8cf4a8335915d2090f8010b1b1b4d0bf3b2629f409da65d5c17155b385ad8910,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
078e6ab845d008707b1b46cdf9a65a142856d0cb8584a334740e5c9332cb424a,2024-05,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
a566ab7ae690ead0c4cef69f72a2a9aa8681a62da8132c9835391e096b1c2dce,2024-05,-0.084844,51.5097,On or near Monument Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
3bf132d84fc819378fb8af59698dcc000dd2bab24eab5af7dc657f031fc4c1a6,2024-05,-0.101906,51.511794,On or near Theatre/Concert Hall,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
7da57ce39088843257bd58335195fdd12501b89729a950f08bf5919f7870a60e,2024-05,-0.087772,51.510665,On or near Martin Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
b005e6681457625c3c170dd9272879ee13941fed0c384282872194cb0ef3025a,2024-05,-0.088785,51.517102,On or near Moorgate,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
327189ac0ea12064bfdfac1fe30df0bf76f1e26c04f77604ec61cdbccb355ee8,2024-05,-0.089208,51.509744,On or near Angel Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
9e127ade6bce16061e99a33782353157899ab51ec8beef914e9f5158d96ff179,2024-05,-0.083977,51.510441,On or near Lovat Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
d1df3eabc671f65ef35d5b12487f4e20833a4134af5dcf7db4681310939b6dd9,2024-05,-0.101906,51.511794,On or near Theatre/Concert Hall,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
74b5762fd970c190d15537d415d1302fd51babe90bd8d3b69d61a3b8f615b36a,2024-05,-0.100201,51.513286,On or near Dean'S Court,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
f7d25f58070046a14d766206cc594bf56858958c874eef8cc6dc2c2392d713ec,2024-05,-0.085089,51.512105,On or near Gracechurch Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
79c38afede93e47bcc7cd1aedf65fb81c0ba8062062da8eb8ee35c4533a78a29,2024-05,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Theft from the person,Status update unavailable
76d33f0b2c599ed7aeb51471ee4b61fc4539af3ee27b27c7446005bdf0b99326,2024-05,-0.079521,51.511196,On or near New London Street,E01032739,City of London 001F,Theft from the person,Status update unavailable
f7b9c8244bf56011cf1282a27e1eb3510de89c950877da29dce45e17df2436d4,2024-05,-0.078477,51.509965,On or near Muscovy Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
4c052d7e67e9a650e1e315319dc65e1248d184f3b0acbd32e8c1589accb1806c,2024-05,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
3873780c0476ee13401b660e44c70fb5891d343052290e8e6149ed1a9dfa78df,2024-05,-0.089208,51.509744,On or near Angel Lane,E01032739,City of London 001F,Theft from the person,Status update unavailable
098fdf6abba16a6862e55acbc8f02d5ff263a19fb9111a3ae2d03c412f86423d,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
476a86f82a90828ba659e79a820e7839c7168f44051266aec419ea0d978b833a,2024-05,-0.101963,51.510761,On or near Ferry Terminal,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
29ca4a1a0e0b5b518fe0aad8f71d3115b4e4d46c4478a42f155994949c3f3829,2024-05,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
93d536f1021ac74bfe0c6852cba5e9bd424886b854e4394282cd74ca6693f378,2024-05,-0.083977,51.510441,On or near Lovat Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
16ba559907259f04f9f7bd3c5ab9e0356498f0202211361e6d27ceda0d9c837d,2024-05,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
d0e7c73bc4ddb75351b65af66e78afae68f0b96489d330222f7f82da075e9e80,2024-05,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
b56e1d826bb53ad61e5e8214c776967e299b5d06edf74a83700903cfb0c94803,2024-05,-0.101963,51.510761,On or near Ferry Terminal,E01032739,City of London 001F,Theft from the person,Status update unavailable
1d1325bf737dba3c7caa1f79858ebd7c6e011fd28b45492cf0d14ccdeded55cd,2024-05,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Theft from the person,Unable to prosecute suspect
7e1cad7251c9e37a30fdb649ae1d380a77bde12216afb4837625ded0314dc75d,2024-05,-0.089808,51.517461,On or near London Wall,E01032739,City of London 001F,Theft from the person,Status update unavailable
2a28a97844c03c205b3867d9f9b71bd31f649e41566d60005fdc7d32790fc6f5,2024-05,-0.078894,51.520951,On or near Norton Folgate,E01032739,City of London 001F,Theft from the person,Status update unavailable
f7de80f56c8c5e04eb31626303a361d1ff8168194875d367c24539db03ed5025,2024-05,-0.089208,51.509744,On or near Angel Lane,E01032739,City of London 001F,Theft from the person,Status update unavailable
b38ce8a8e21d44627565c8d77154d541633e57d99362bd0f63602a8173aa051a,2024-05,-0.078755,51.51844,On or near Artillery Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
